sk_cliente,cliente_id_natural,chartmogul_id,external_id,email,nombre_cliente,empresa,pais_codigo,estado_cliente,lead_status,fecha_cliente_desde,mrr,arr,es_cliente_pago,es_activo,es_churn,es_past_due
3391,cus_daabac87-1674-4c6b-b2e2-4fc4ee729b4b,266667716,54356286753,contact@vicsons.com,Vicsons,Vicsons,PA,New Lead,New Lead,,0.0,0.0,0,0,0,0
3392,cus_d474b249-1c63-4339-9d4a-942472a64c92,266761735,54465378191,contact@fraxa.com.mx,,,,New Lead,New Lead,,0.0,0.0,0,0,0,0
3393,cus_7437aa80-f1e2-4f6d-a3ef-965e280fb10c,266767301,54465069640,contact@franca.com.mx,Franca,Franca,MX,New Lead,New Lead,,0.0,0.0,0,0,0,0
3394,cus_aec89335-9cd8-4119-9f28-ce6e03672f91,266798791,54455382088,contact@vibem.mx,Vibem,Vibem,MX,New Lead,New Lead,,0.0,0.0,0,0,0,0
3395,cus_696f13b5-d9a1-456e-9307-c9c859fe8cee,266800681,54466475632,contact@gmisapanama.com,,,,New Lead,New Lead,,0.0,0.0,0,0,0,0
3396,cus_ed948d2b-ae27-45dd-bc71-dcfd83dd7020,266819524,54460466099,contact@promopinto.com,Promopinto S.A.,Promopinto S.A.,,New Lead,New Lead,,0.0,0.0,0,0,0,0
3397,cus_603cb52b-956a-4ec9-812a-84160a29fd99,266833670,54466172764,contact@zafirohn.com,,,,New Lead,New Lead,,0.0,0.0,0,0,0,0
3398,cus_ce504a19-6ac5-4613-a337-c0ee84318334,266837228,54460942373,contact@bleccg.com,BLEC Consulting Group,BLEC Consulting Group,US,New Lead,New Lead,,0.0,0.0,0,0,0,0
3399,cus_9aa9961b-9c53-48e2-a3ff-ad04e096c392,266837229,54479399800,contact@gruporemac.cl,,,,New Lead,New Lead,,0.0,0.0,0,0,0,0
3400,cus_717b15b6-c213-457f-b2c5-76fcf5cc39f0,266845121,54477404738,contact@construtica.com,Construtica,Construtica,CR,New Lead,New Lead,,0.0,0.0,0,0,0,0
3401,cus_036575b7-d7c6-4168-bea2-1d76f8e77bba,266850232,54476077057,contact@grupodu.com,,,,New Lead,New Lead,,0.0,0.0,0,0,0,0
3402,cus_b28d0ed9-b5a6-49a7-ad38-fa436070dfa0,266886262,54473311240,contact@gsconstructores.com,,,,New Lead,New Lead,,0.0,0.0,0,0,0,0
3403,cus_b8152233-218b-4015-ad05-e4302ec69782,266896041,54491562553,contact@oesterealty.com,"OESTE REALTY PM, S.A.","OESTE REALTY PM, S.A.",CR,New Lead,New Lead,,0.0,0.0,0,0,0,0
3404,cus_cea2c624-7253-44f3-98e9-65d1310c1fbc,266978669,54484537753,contact@nr.com.gt,NR Construcciones,NR Construcciones,GT,New Lead,New Lead,,0.0,0.0,0,0,0,0
3405,cus_72c0c191-b997-4852-80b0-69b4573a55f3,267017026,54509314948,contact@ceipsa.com,ceipsa,ceipsa,PA,New Lead,New Lead,,0.0,0.0,0,0,0,0
3406,cus_233d4d07-329e-443b-ac92-e69cdcbb6c33,267043998,54512039096,contact@constructorakyl.com,constructora kyl,constructora kyl,CR,New Lead,New Lead,,0.0,0.0,0,0,0,0
3407,cus_72ee690d-a898-4805-ad79-e0165f309569,267074131,54537229191,contact@mendezarch.com,Méndez Arquitectos,Méndez Arquitectos,,New Lead,New Lead,,0.0,0.0,0,0,0,0
3408,cus_e2f3f85f-4130-45de-a996-e0343257929a,267228425,54545807194,contact@consnatur.com,Consnatur,Consnatur,CN,New Lead,New Lead,,0.0,0.0,0,0,0,0
3409,cus_655fdd53-4e35-4342-a0e9-4666bc945fdf,267837657,54540697003,contact@constructoralasbardas.com,,,,New Lead,New Lead,,0.0,0.0,0,0,0,0
3410,cus_38002ea2-177a-4dca-8bfe-b7a89c0c7c12,267956869,54552185182,contact@bhaus.mx,bhausmx,bhausmx,MX,New Lead,New Lead,,0.0,0.0,0,0,0,0
3411,cus_5a8c3749-cd96-4896-bdab-48c827c5da28,268421607,54539250298,contact@ineso.net,Ineso,Ineso,,New Lead,New Lead,,0.0,0.0,0,0,0,0
3412,cus_8934e18b-fe92-4542-81da-dadab1d4ee2e,268495896,54544205440,contact@arquimmia.com,Arquimmia,Arquimmia,,New Lead,New Lead,,0.0,0.0,0,0,0,0
3413,cus_b5e68c7a-b01c-4cff-a2ef-9d36b806dd58,268495897,54511448211,,FR de San Carlos,FR de San Carlos,MX,New Lead,New Lead,,0.0,0.0,0,0,0,0
3414,cus_eb3a1bf6-912b-4b2a-824e-d6e942fe074b,268527010,54596848156,,ORR INGENIERIA Y CONSTRUCCION,ORR INGENIERIA Y CONSTRUCCION,MX,New Lead,New Lead,,0.0,0.0,0,0,0,0
3415,cus_10e7135b-5df8-4e19-b952-593b7411d017,268544306,54633811212,contact@binares.com.mx,Binares Constructores,Binares Constructores,,New Lead,New Lead,,0.0,0.0,0,0,0,0
3416,cus_a051c863-af14-4d33-81b2-80a92a25db48,268544307,54614409054,contact@constructoraorr.com,Constructora ORR,Constructora ORR,,New Lead,New Lead,,0.0,0.0,0,0,0,0
3417,cus_747a9c4c-0b50-40cc-95ad-e81ef9c98c8a,268647990,cus_UQvNAxff0jRvVv,sularuben11@gmail.com,Rubén Sulá Quexel,,GT,New Lead,New Lead,,0.0,0.0,0,0,0,0
3418,cus_b98b4e3d-7ecf-459b-bf71-60b2f2384fcd,268654135,54626999892,contact@cbc.co,IMSERET,IMSERET,GT,New Lead,New Lead,,0.0,0.0,0,0,0,0
3419,cus_d6a84398-4820-47e7-9c12-b852b2eb9313,268657351,54596743345,,"Grupo DU, S.A.","Grupo DU, S.A.",GT,New Lead,New Lead,,0.0,0.0,0,0,0,0
3420,cus_bb7dd081-664a-4c8e-9b56-86b0aa67f145,268774740,54695283609,contact@solucionsi.com,,,,New Lead,New Lead,,0.0,0.0,0,0,0,0
3421,cus_89cba3f7-fd3e-40e2-8115-696382c091f1,268816099,54701660981,contact@gredsacr.com,GREDSA GD,GREDSA GD,,New Lead,New Lead,,0.0,0.0,0,0,0,0
3422,cus_b6bcce91-670a-444c-9c4c-f2201172479d,268871975,54718866755,contact@wercr.net,We-R-CR,We-R-CR,CR,New Lead,New Lead,,0.0,0.0,0,0,0,0
3423,cus_b5254e2a-5762-4412-a0c8-1faca17afb23,268999290,54749595748,contact@zapopan.tecmm.edu.mx,,,,New Lead,New Lead,,0.0,0.0,0,0,0,0
3424,cus_ef8eb742-5e24-4f9a-b411-5ef0a4e753e5,269047871,54754067349,contact@activecampaign.com,ActiveCampaign,ActiveCampaign,US,New Lead,New Lead,,0.0,0.0,0,0,0,0
3425,cus_b468ede3-f73d-4b69-a16f-d10a315a8021,269080809,54751421043,,Palacios Construcciones,Palacios Construcciones,MX,New Lead,New Lead,,0.0,0.0,0,0,0,0
3426,cus_10c63585-c3c8-41ff-9eee-b413a8863ba3,269164253,54770427786,contact@cod-sign.com,Co D-Sign Architecture,Co D-Sign Architecture,CO,New Lead,New Lead,,0.0,0.0,0,0,0,0
3427,cus_4370b157-cfef-465c-9f4b-eb1bf1b084c3,269220166,22401311002,contact@pybconsultoresrd.com,P&B Consultores Asociados SRL,P&B Consultores Asociados SRL,DO,New Lead,New Lead,,0.0,0.0,0,0,0,0
3428,cus_f305b533-2919-4852-ba51-682b235aac35,269220167,54775030530,contact@merkalum.com,Merkalum,Merkalum,MX,New Lead,New Lead,,0.0,0.0,0,0,0,0
3429,cus_9f3d2ac4-20f0-4059-8dc6-ca761518bcd1,269220168,19804048915,contact@dipaldesign.com,DIPAL S.A. DE C.V,DIPAL S.A. DE C.V,,New Lead,New Lead,,0.0,0.0,0,0,0,0
3430,cus_3823f6cb-9f66-4e16-bda7-a40c37b75ed0,269220169,19813387416,contact@naturalhomescr.com,naturalhomes,naturalhomes,,New Lead,New Lead,,0.0,0.0,0,0,0,0
3431,cus_7df9ec4d-c253-4052-b968-be140ac4b80b,269220170,19812498693,contact@desarrolloschr.com,desarrolloschr.com,desarrolloschr.com,,New Lead,New Lead,,0.0,0.0,0,0,0,0
3432,cus_bf92cbfa-e61c-4120-a4f0-bba5daa3fa0e,269220171,19813364069,contact@grupoor.com,grupoor.com,grupoor.com,,New Lead,New Lead,,0.0,0.0,0,0,0,0
3433,cus_20b0cc08-48f9-4d76-9658-965f37d0515b,269220172,19812895339,contact@ingenierosyconsultores.com,Ingenieros & Consultores,Ingenieros & Consultores,CR,New Lead,New Lead,,0.0,0.0,0,0,0,0
3434,cus_f0d1be99-d166-468d-84de-e543708178cc,269220173,22799651900,contact@cimaq.cl,Constructora Cimaq,Constructora Cimaq,CL,New Lead,New Lead,,0.0,0.0,0,0,0,0
3435,cus_c37649ff-bdcd-4668-a5cb-f2beb99a4481,269220175,33367999146,contact@desarrollodanielssa.com,desarrollodanielssa.comdesarrollodanielssa.com1,desarrollodanielssa.comdesarrollodanielssa.com1,,New Lead,New Lead,,0.0,0.0,0,0,0,0
3436,cus_f3bf2940-9cd5-4a10-bce0-f2146e86dd97,269220177,26256041816,contact@gruposalvatores.com.mx,gruposalvatores.com.mxgruposalvatores.com.mx1,gruposalvatores.com.mxgruposalvatores.com.mx1,,New Lead,New Lead,,0.0,0.0,0,0,0,0
3437,cus_329ba154-a087-4bf7-bf06-6ebfa6957bd8,269220178,22507446287,contact@duocuc.cl,Duoc Docentes,Duoc Docentes,CL,New Lead,New Lead,,0.0,0.0,0,0,0,0
3438,cus_95815fa1-e188-471b-9470-4db5a19a1dce,269220179,19811458949,contact@electrosolucionesac.com,ElectroSoluciones CR,ElectroSoluciones CR,CR,New Lead,New Lead,,0.0,0.0,0,0,0,0
3439,cus_6e36de82-f639-46ba-ac38-ad2a4a085077,269220180,19812784643,contact@arzusc.com,arzusc.com,arzusc.com,,New Lead,New Lead,,0.0,0.0,0,0,0,0
3440,cus_448e9bd5-865f-4da6-84f7-53952be2bdc3,269220181,22162645309,contact@sercof.com,Proyectos Sercof,Proyectos Sercof,PA,New Lead,New Lead,,0.0,0.0,0,0,0,0
3441,cus_928d68bc-35e3-464e-bf2c-36c64d8feee5,269220182,19811458950,contact@grupoinduni.com,Grupo Induni,Grupo Induni,,New Lead,New Lead,,0.0,0.0,0,0,0,0
3442,cus_1fbcbe67-3966-4d1d-9033-ca1a183efea0,269220183,19812784642,contact@climadosmilcr.com,climadosmilcr.com,climadosmilcr.com,,New Lead,New Lead,,0.0,0.0,0,0,0,0
3443,cus_9837a3c0-a0cf-4d6c-8d39-01cab75716f4,269220184,35928885114,contact@busyhandwriting.com,busyhandwriting.com1,busyhandwriting.com1,,New Lead,New Lead,,0.0,0.0,0,0,0,0
3444,cus_863e542e-a69d-4040-a7f3-5ea0620c549d,269220185,38959859378,contact@code-cr.com,code-cr.com124356081,code-cr.com124356081,CR,New Lead,New Lead,,0.0,0.0,0,0,0,0
3445,cus_896b977c-48ff-449c-a67e-6e86e3151e3f,269220186,35851532057,contact@acgm.com.mx,ACGM,ACGM,,New Lead,New Lead,,0.0,0.0,0,0,0,0
3446,cus_d358d8e9-f41b-4f0f-968f-ab04c7728dfa,269220187,19813225313,contact@bgaa.cr,bgaa.cr,bgaa.cr,,New Lead,New Lead,,0.0,0.0,0,0,0,0
3447,cus_e7288841-1567-4109-a8cb-33190b36637d,269220188,25117123371,contact@cavco.cl,CAVCO,CAVCO,CL,New Lead,New Lead,,0.0,0.0,0,0,0,0
3448,cus_ae4f87f3-cb48-4d17-bf1a-ae31852a6bda,269220189,19812541272,contact@grupocorten.com,Corten,Corten,SV,New Lead,New Lead,,0.0,0.0,0,0,0,0
3449,cus_e59828fb-5f13-45f8-9904-ea12e1b3aaf0,269220190,22373050160,contact@espacioag.com.mx,ESPACIO A&G,ESPACIO A&G,MX,New Lead,New Lead,,0.0,0.0,0,0,0,0
3450,cus_1bcf5162-0df6-4a7f-8d8b-2361d815f45d,269220191,22219963781,contact@dextra.com.gt,dextra.com.gt,dextra.com.gt,GT,New Lead,New Lead,,0.0,0.0,0,0,0,0
3451,cus_b424da83-a8a8-42c6-948f-ff09b0c62d09,269220192,19811453191,contact@ingenieriasky.com,ingenieriasky.com,ingenieriasky.com,,New Lead,New Lead,,0.0,0.0,0,0,0,0
3452,cus_c70d706b-5728-440b-9af2-b50a2d6cd163,269220193,44051322706,contact@tarakennedykline.com,Tara Kennedy-Kline,Tara Kennedy-Kline,,New Lead,New Lead,,0.0,0.0,0,0,0,0
3453,cus_f02b7eba-5cce-4d31-9aa9-3e9066029515,269223741,22802373714,contact@wedoinversiones.com,We Do,We Do,,New Lead,New Lead,,0.0,0.0,0,0,0,0
3454,cus_8993d61c-7798-4249-acaf-cd51c851b51d,269223742,22092811060,contact@ingran.net,"INGRAN, S.A. DE C.V.","INGRAN, S.A. DE C.V.",,New Lead,New Lead,,0.0,0.0,0,0,0,0
3455,cus_a5475bb2-0447-4169-b885-e22d48dee821,269223743,19811453190,contact@pcloaiza.com,pcloaiza.compcloaiza.com1,pcloaiza.compcloaiza.com1,,New Lead,New Lead,,0.0,0.0,0,0,0,0
3456,cus_ec9d0d9b-da27-45aa-a2fe-9d9ad89cdc3a,269223744,21877440144,contact@airetec.com.gt,Airetec,Airetec,GT,New Lead,New Lead,,0.0,0.0,0,0,0,0
3457,cus_3c0b661b-8b88-4828-9f55-c46d4adb4d92,269223745,19812541275,contact@aegcr.com,aegcr.com,aegcr.com,,New Lead,New Lead,,0.0,0.0,0,0,0,0
3458,cus_a38892bd-1641-4bd2-aedc-bb0979d80cf4,269223746,23904300400,contact@lesath.cl,Lesath SPA,Lesath SPA,CL,New Lead,New Lead,,0.0,0.0,0,0,0,0
3459,cus_017c8355-5c64-4b45-a530-d463ae3ae1f2,269223747,19813194245,contact@landsolutionscr.com,landsolutionscr.com,landsolutionscr.com,,New Lead,New Lead,,0.0,0.0,0,0,0,0
3460,cus_9a2c6521-da10-4a9d-87df-0218677e2d48,269223748,19839623855,contact@cloudparkinca.net,cloudparkinca.net,cloudparkinca.net,,New Lead,New Lead,,0.0,0.0,0,0,0,0
3461,cus_71c68a32-c2f3-4f58-b3e6-0411650ad573,269223749,22219906121,contact@baaq.net,Baaq taller de arq.,Baaq taller de arq.,MX,New Lead,New Lead,,0.0,0.0,0,0,0,0
3462,cus_f7c4cb38-c729-4bd6-95e0-e9b98baefb0b,269223750,34490808659,contact@d506.cr,d506.cr,d506.cr,,New Lead,New Lead,,0.0,0.0,0,0,0,0
3463,cus_eee859a3-bffd-4b13-84cc-ee083f9321bb,269223751,23953312349,contact@silosarquitectos.com,Silos Arquitectos,Silos Arquitectos,,New Lead,New Lead,,0.0,0.0,0,0,0,0
3464,cus_8ef7261b-d205-48e7-86b3-cd11df26d5c8,269223752,19811150469,contact@umasar.com,umasar.com,umasar.com,,New Lead,New Lead,,0.0,0.0,0,0,0,0
3465,cus_b02e1433-d8a3-4781-bba6-f571884a64fb,269223753,19811150474,contact@solucionesciviles.com,SOLUCIONES CIVILES,SOLUCIONES CIVILES,CR,New Lead,New Lead,,0.0,0.0,0,0,0,0
3466,cus_8b1fa08a-da0f-487f-a4f9-387cb2eb6190,269223754,19813132702,contact@jylsa.com,JL Señalización y Arquitectura SA,JL Señalización y Arquitectura SA,,New Lead,New Lead,,0.0,0.0,0,0,0,0
3467,cus_ea3afd5a-a3f1-42d2-8f76-00ef85f9e988,269223755,19812784648,contact@mayacr.com,mayacr.com,mayacr.com,,New Lead,New Lead,,0.0,0.0,0,0,0,0
3468,cus_306a03c4-4374-4821-b3a5-9f667b769ab6,269223756,22146852009,contact@grupofacsa.net,grupofacsa.net,grupofacsa.net,,New Lead,New Lead,,0.0,0.0,0,0,0,0
3469,cus_238d9198-260a-47e0-92aa-c9c8b27c5643,269223757,19811458946,contact@oriente.cr,Oriente,Oriente,,New Lead,New Lead,,0.0,0.0,0,0,0,0
3470,cus_8437b9c8-b2bb-4480-ad9b-2fe82359cc14,269223758,25392483605,contact@all-arquitectura.mx,All Arquitectura,All Arquitectura,MX,New Lead,New Lead,,0.0,0.0,0,0,0,0
3471,cus_bd16c2cc-9b5f-4a2e-84af-2fddbb8d62b4,269223759,19812498692,contact@polykret.com,Polykret cia ltda,Polykret cia ltda,EC,New Lead,New Lead,,0.0,0.0,0,0,0,0
3472,cus_17b2ed47-be71-48c9-9750-ac796e411be1,269223760,22507446282,contact@constructoradubai.cl,constructoradubai.cl,constructoradubai.cl,,New Lead,New Lead,,0.0,0.0,0,0,0,0
3473,cus_636c4535-88e9-4974-a132-35668efd752b,269223761,39693607028,contact@altius.com.pa,altius.com.paAltius Group Panamá1Panama,altius.com.paAltius Group Panamá1Panama,PA,New Lead,New Lead,,0.0,0.0,0,0,0,0
3474,cus_5b3260b9-cee6-404e-a814-b577dfb2b05a,269223762,23186451123,contact@mocat.cl,mocat.cl,mocat.cl,,New Lead,New Lead,,0.0,0.0,0,0,0,0
3475,cus_4d75795c-eef9-4137-b6ce-01fa06c3b631,269223763,19812541274,contact@projectarq.com,Project Arq,Project Arq,,New Lead,New Lead,,0.0,0.0,0,0,0,0
3476,cus_ba7d8f02-1555-4818-8001-6f87df97081e,269223764,19812498691,contact@180norte.com,180norte.com,180norte.com,,New Lead,New Lead,,0.0,0.0,0,0,0,0
3477,cus_cfb2d12e-9d9e-4ab6-8bc0-fe8000e29a09,269223765,19397310388,contact@isseca.com,ISSECA SH,ISSECA SH,,New Lead,New Lead,,0.0,0.0,0,0,0,0
3478,cus_e6f52562-0d9a-4baf-bf32-7c6724c19c85,269223766,19811436727,contact@foroarq.net,Foro,Foro,CO,New Lead,New Lead,,0.0,0.0,0,0,0,0
3479,cus_beaba527-76bf-42cb-ad4e-085562ba49ea,269223767,21892817950,,,,,New Lead,New Lead,,0.0,0.0,0,0,0,0
3480,cus_c4e00c4a-6dc5-4315-9bc1-26c6c08b6add,269223768,19811135669,contact@grouprf.com,grouprf.com,grouprf.com,,New Lead,New Lead,,0.0,0.0,0,0,0,0
3481,cus_5356a6fe-436c-4bb5-949a-7efd8590b443,269223769,31132494382,contact@urbancr.com,Urban Consumer Research,Urban Consumer Research,,New Lead,New Lead,,0.0,0.0,0,0,0,0
3482,cus_3cbe165f-0cc1-4063-9004-a9f9d3082543,269223770,19719671348,contact@glbingenieros.com,Glbingenieros,Glbingenieros,,New Lead,New Lead,,0.0,0.0,0,0,0,0
3483,cus_cf06b8dc-18b7-41ad-91a0-da4c6a99add7,269223816,35405587593,contact@seresdelux.com,Seres de Lux,Seres de Lux,,New Lead,New Lead,,0.0,0.0,0,0,0,0
3484,cus_c9faa51b-2646-40ee-9133-4d588315253f,269224063,21896879428,,,,,New Lead,New Lead,,0.0,0.0,0,0,0,0
3485,cus_24181c99-ab2c-4412-bd6b-2026c1e201ac,269335812,54790004270,,Vastu,Vastu,,New Lead,New Lead,,0.0,0.0,0,0,0,0
3486,cus_27685fee-543c-4278-bb9e-d8315a6feece,269347908,54791280181,contact@rocofcapital.com,,,,New Lead,New Lead,,0.0,0.0,0,0,0,0
3487,cus_8eec6f81-35a7-4b72-a8f2-d27fa7257cde,269479496,54797914147,contact@tresmasdos.mx,Tres Más Dos,Tres Más Dos,MX,New Lead,New Lead,,0.0,0.0,0,0,0,0
3488,cus_3b1c0b0a-1349-4707-b9a4-8fa732604800,269479497,54798331924,contact@iglobal.com.ec,,,,New Lead,New Lead,,0.0,0.0,0,0,0,0
3489,cus_b5bcfc2e-9954-48ee-b94a-fb0bffcf873b,269479498,54798074215,contact@ishocr.com,,,,New Lead,New Lead,,0.0,0.0,0,0,0,0
3490,cus_802313c2-47ab-4b37-b66f-48b697ba236b,269490795,54800416370,contact@grupolealcr.com,Grupo Leal,Grupo Leal,CR,New Lead,New Lead,,0.0,0.0,0,0,0,0
3491,cus_da82e5db-ac21-4c4f-a406-126320ba78ed,269496690,54800159527,contact@lovoe.com.mx,,,,New Lead,New Lead,,0.0,0.0,0,0,0,0
3492,cus_b2239975-2154-40e7-82fd-8e718bd27da8,269502237,54801430934,contact@atlantic_projects.com,,,,New Lead,New Lead,,0.0,0.0,0,0,0,0
3493,cus_ad219fb0-fef6-41e3-8b2f-abcf620a875a,269618744,54835358236,,Madrigal Soluciones,Madrigal Soluciones,,New Lead,New Lead,,0.0,0.0,0,0,0,0
3494,cus_0aa3a28b-86a5-4d4a-a234-cfdb3b984c81,269623681,54859788064,contact@beta.cr,Beta,Beta,CR,New Lead,New Lead,,0.0,0.0,0,0,0,0
3495,cus_9d15f6bf-97e2-4223-bb8b-1747fb6f4721,269632744,54830313112,,CONSTRUCTORA Y ARRENDADORA HERSA,CONSTRUCTORA Y ARRENDADORA HERSA,,New Lead,New Lead,,0.0,0.0,0,0,0,0
3496,cus_0f4ffad5-06e0-4fb0-8669-55ce59d90de2,269636367,54803347041,,Grupo Prodeisa,Grupo Prodeisa,,New Lead,New Lead,,0.0,0.0,0,0,0,0
3497,cus_bb8a271b-2046-44ab-b94c-7715a5c37a8e,269758892,54871055408,contact@utpl.edu.ec,UTPL,UTPL,EC,New Lead,New Lead,,0.0,0.0,0,0,0,0
3498,cus_62117d2c-2b32-4811-ac63-0f7bc7d98306,269799610,54884082518,contact@ufidelitas.ac.cr,Universidad Fidélitas,Universidad Fidélitas,CR,New Lead,New Lead,,0.0,0.0,0,0,0,0
3499,cus_6e6617d1-d176-4161-b789-944ba297f0c5,269876189,29703442232,contact@grupoproamsa.com,grupoproamsa.comGrupo Proamsa1Costa Rica,grupoproamsa.comGrupo Proamsa1Costa Rica,CR,New Lead,New Lead,,0.0,0.0,0,0,0,0
3500,cus_4afa4d44-95cb-48d3-89ba-af6efe2bcccd,269876190,31293842503,contact@agestecnologia.com,agestecnologia.comagestecnologia.com1,agestecnologia.comagestecnologia.com1,,New Lead,New Lead,,0.0,0.0,0,0,0,0
3501,cus_041d2f02-b42b-411c-98ac-fed4b4a21868,269876192,33610085697,contact@granvivir.com,granvivir.comGranVivir1,granvivir.comGranVivir1,,New Lead,New Lead,,0.0,0.0,0,0,0,0
3502,cus_813c6cf9-cc02-4502-9c50-b74a6b1b1d3e,270004281,54909990988,contact@revitalizaconsultores.com,Revitaliza Consultores,Revitaliza Consultores,MX,New Lead,New Lead,,0.0,0.0,0,0,0,0
3503,cus_87f76e94-1b52-4dd8-ba3e-dbb45a9d47c4,270004282,54916728431,contact@blendergroup.com,Blender Group,Blender Group,MX,New Lead,New Lead,,0.0,0.0,0,0,0,0
3504,cus_f1496719-e55c-47f9-aa99-af2018ea35bb,270004283,54903323991,contact@3tektura.com,3Tektura,3Tektura,,New Lead,New Lead,,0.0,0.0,0,0,0,0
3505,cus_6794f5a6-8b20-4e5b-be33-f163f03484af,270004284,54912619616,contact@blackpalmdevelopment.com,Blackpalm,Blackpalm,MX,New Lead,New Lead,,0.0,0.0,0,0,0,0
3506,cus_1b9623f1-c56b-4edb-8459-5bb71b1e7ed3,270004285,54905821319,contact@egapm.com,EGA,EGA,MX,New Lead,New Lead,,0.0,0.0,0,0,0,0
3507,cus_8c59fe11-c5a0-48f2-b6a7-92133828d24c,270004286,54910620008,contact@sapartnership.com,SA Partnership Architects,SA Partnership Architects,US,New Lead,New Lead,,0.0,0.0,0,0,0,0
3508,cus_19cb1542-4c0b-4265-b48d-4149f5cf753f,270004287,54917600919,contact@kontrakte.com,Kontrakte,Kontrakte,,New Lead,New Lead,,0.0,0.0,0,0,0,0
3509,cus_4c5523c8-8ccf-45ad-bf25-215238297357,270004288,54909525684,contact@conduground.com,Conduground,Conduground,MX,New Lead,New Lead,,0.0,0.0,0,0,0,0
3510,cus_5b0d2906-3d52-4bfd-9feb-2a66be35a8bc,270004289,54897808533,contact@magnorthgroup.com,Magnorth Group,Magnorth Group,US,New Lead,New Lead,,0.0,0.0,0,0,0,0
3511,cus_b190aed0-8fcf-4729-82e8-2af9c533ba0e,270004290,54907983278,contact@neocantera.com,Neocantera,Neocantera,MX,New Lead,New Lead,,0.0,0.0,0,0,0,0
3512,cus_00620f8a-2c16-42cb-9ef4-c30cbe342d8a,270246760,54908347192,contact@nosaradesarrollos.com,,,,New Lead,New Lead,,0.0,0.0,0,0,0,0
3513,cus_ed459c48-be2d-40ed-96a0-b940c6061d1d,270251879,30948650338,contact@ggroupmx.com,ggroupmx.comG Group1,ggroupmx.comG Group1,,New Lead,New Lead,,0.0,0.0,0,0,0,0
3514,cus_fdbf0777-2f6c-4549-ad18-19043558612f,270296545,19811262079,contact@roblesarq.com,roblesarq.comRobles Arq1,roblesarq.comRobles Arq1,,New Lead,New Lead,,0.0,0.0,0,0,0,0
3515,cus_fc5c5202-8143-4882-8deb-e6367a6df7c2,270296546,47629501880,contact@iktanconstructora.com,Iktan Constructora,Iktan Constructora,MX,New Lead,New Lead,,0.0,0.0,0,0,0,0
3516,cus_1c74f494-be44-4ebf-8c81-66d7e02c122c,270300477,54923904660,contact@csn.sh,CSN,CSN,US,New Lead,New Lead,,0.0,0.0,0,0,0,0
3517,cus_b0395a5e-ff42-410e-a4f5-1347636d00e1,270417627,54950578722,contact@empiricainteriores.com,Empírica Interiorismo,Empírica Interiorismo,MX,New Lead,New Lead,,0.0,0.0,0,0,0,0
3518,cus_807c67d8-0ace-4e88-99ca-631e5ec3c9d4,270624848,54952708123,,PC PROYECTOS,PC PROYECTOS,,New Lead,New Lead,,0.0,0.0,0,0,0,0
3519,cus_88bd275b-a726-41a4-bd0f-61f1afd6380e,270628456,54953918242,contact@rybesa.com,,,,New Lead,New Lead,,0.0,0.0,0,0,0,0
3520,cus_427d74e7-254e-46c1-9706-6ca989788e1e,270734012,54970869028,contact@boonkerconstrucciones.com,Boonker,Boonker,EC,New Lead,New Lead,,0.0,0.0,0,0,0,0
3521,cus_06b52473-bfc7-47c8-9082-9d88fc5d08b1,270800164,29677399597,contact@miumg.edu.gt,SANTIAGO CORPORATION,SANTIAGO CORPORATION,,New Lead,New Lead,,0.0,0.0,0,0,0,0
3522,cus_bab471d9-f525-4c45-88bd-a47cb50ce8e9,270812005,54977419433,contact@gruponavarrozuluaga.com,Grupo Navarro Zuluaga,Grupo Navarro Zuluaga,,New Lead,New Lead,,0.0,0.0,0,0,0,0
3523,cus_d6814477-d8be-4acb-b895-0d4f7ef1ae2b,270812006,54977747371,contact@dentconsultor.com,Dent Consulting,Dent Consulting,CR,New Lead,New Lead,,0.0,0.0,0,0,0,0
3524,cus_77155b55-fc09-461b-bea6-f96c964e1c99,270814268,54977535777,contact@wccgroup.com.co,,,,New Lead,New Lead,,0.0,0.0,0,0,0,0
3525,cus_f85c91db-351f-40d4-a5e0-ec2bb8b3d12a,270880756,54986904950,contact@sapien.com.mx,,,,New Lead,New Lead,,0.0,0.0,0,0,0,0
3526,cus_6be51602-565a-4f01-9b17-bf3541df9413,270985875,54997227683,contact@mayen.com,Mayen Telekomünikasyon Hizmetleri A.Ş.,Mayen Telekomünikasyon Hizmetleri A.Ş.,TR,New Lead,New Lead,,0.0,0.0,0,0,0,0
3527,cus_c3bd7f2a-c3e6-492d-91cd-fd1748950df0,271025405,55000819333,contact@rmmarquitectos.com,RMM arquitectos,RMM arquitectos,,New Lead,New Lead,,0.0,0.0,0,0,0,0
3528,cus_0b8587c0-09e6-4485-91d3-4d2e84492af9,271043395,55002199710,contact@solegt.com,Sole,Sole,,New Lead,New Lead,,0.0,0.0,0,0,0,0
3529,cus_51cf9638-d866-48b2-bf05-3199694bc01d,271082034,55007486861,contact@coacorp.ec,Coacorp,Coacorp,,New Lead,New Lead,,0.0,0.0,0,0,0,0
3530,cus_c5875011-eccf-410b-84ce-2b323bbe0878,271148824,55051361025,contact@hmail.com,,,,New Lead,New Lead,,0.0,0.0,0,0,0,0
3531,cus_035ce68e-7958-455e-ae46-e3e4ac79450a,271188056,55013726385,,RSL Constructora,RSL Constructora,,New Lead,New Lead,,0.0,0.0,0,0,0,0
